0	0.140921978178817	0.614432618674778	0.6826171954775846	0.9772985731212442	0.9916371301289475	0.99967606580466	1.5707964	0.70710677	
1	0.004655468793191063	0.3495976282763591	0.5097656338127527	0.0001286467970684028	0.48893363722649014	0.46777344634096374	nan	0.70710677	
2	0.014218357363443023	0.32752496833635913	0.5263671962002001	0.0005580942281439977	0.4936890233737385	0.5048828213480729	nan	nan	
3	0.0014768027290959973	0.3500936368195632	0.5302734462622133	6.367604055612782e-05	0.4873107891977676	0.48437500884517914	nan	nan	
4	0.0075138235254506094	0.32553600679447875	0.5019531338142477	0.001214523163784563	0.4852885306237017	0.5058593838573596	nan	nan	
5	0.0015612026994166674	0.29690884168096343	0.5361328212993364	0.001870175429100258	0.4807253176583846	0.5126953213524893	nan	nan	
6	0.0026723882586005675	0.2936166385664356	0.5253906336943638	0.001205346527833091	0.4817914514873377	0.4912109463572233	nan	nan	
7	0.006094991250877968	0.2620119391503331	0.5830078211654692	0.00017327128730997024	0.4974392408495453	0.4736328213369482	nan	nan	
8	0.017321607347169008	0.28522066892742914	0.5595703210593096	0.0006244183250554378	0.4946354495069783	0.5068359463400821	nan	nan	
9	0.006282536231816013	0.2673361722796312	0.5361328212075809	0.00018683711907035354	0.49352975116453046	0.48242188385345297	nan	nan	
10	0.021696940737434126	0.2973142834014721	0.5175781337991493	0.0004563728948608902	0.48745500497632727	0.5058593838584245	nan	nan	
