0	0.03313025873252541	0.6371552545041181	0.833007819000647	0.971228070067169	0.9886383939382514	0.9997236637024197	0.7853982	0.70710677	
1	0.0009310801496039221	0.48236121191907844	0.6113281335641537	0.4791595042207211	0.8404178625870214	0.8466796938805904	nan	0.70710677	
2	0.01225154463395913	0.47099775029652197	0.6679687582881801	0.2528038102918023	0.7473776928037495	0.7568359451004298	nan	nan	
3	0.015463462515191945	0.3834026046724172	0.5810546961183927	0.12260072882267639	0.6695165592929201	0.6621093833777215	nan	nan	
4	0.0006768237978557463	0.3620144497727364	0.586914071075773	0.04891202213556769	0.6083469036707508	0.6074218836515477	nan	nan	
5	0.0014192560867204345	0.34143873376569783	0.5634765712830021	0.026122986366938786	0.5869185058729645	0.5800781337369877	nan	nan	
6	0.008782200110325702	0.2996233964080249	0.5878906335639792	0.006775535172355479	0.5425780580572531	0.5449218838207509	nan	nan	
7	0.0009380698261999749	0.30467590402623684	0.5458984462340044	0.007650535787542998	0.5333798812508904	0.5341796963389471	nan	nan	
8	0.00010860065823059927	0.2931433253801896	0.5234375087402259	0.0043252732615333975	0.518027965847338	0.5322265713346602	nan	nan	
9	0.0007639513740768977	0.2493708839607287	0.5253906337446791	0.002401271474713083	0.5163583758722623	0.49804688385648027	nan	nan	
10	0.0010527849274805218	0.25715445095560124	0.5351562587467166	0.001172152236733611	0.5103057904107636	0.5205078213471083	nan	nan	
