0	0.22917528110474245	0.6797617014304229	0.8266558421798954	0.7853982	0.9298316	
1	8.804303734069901e-05	0.4818456512191089	0.8474796820295736	nan	0.3679853	
2	0.017672505206578686	0.430889329177336	0.7441533547259853	nan	nan	
3	0.002811933729251689	0.39014668354574145	0.695597877738901	nan	nan	
4	2.3158333518913907e-05	0.3320482296207175	0.6749930067277526	nan	nan	
5	0.00044782849830584423	0.3342968273286583	0.6761310914405583	nan	nan	
6	0.0003454811530751881	0.24664659108122655	0.6705142440284146	nan	nan	
7	0.002088107962886736	0.23143483224838143	0.6110961901857751	nan	nan	
8	1.368855467595561e-05	0.2536349101218387	0.6388717408554002	nan	nan	
9	0.015157452664964221	0.21154503197355742	0.5157043810522731	nan	nan	
10	0.020421769236326756	0.19689453046445843	0.5386968826877603	nan	nan	
