0	0.4771751891514195	0.7805770903994149	0.525756835937501	0.9859717891365203	0.9955382860146127	0.9999121510102001	0.5235988	0.70710677	0.0	0.70710677	0.0	
1	0.2693826972104348	0.22749436908692044	0.6182861328125002	0.7521864399196941	0.9313553297522746	0.9348144531250002	nan	nan	nan	nan	nan	
2	0.0016168357818005792	0.1772537323040384	0.5364990234375004	0.5556013247072478	0.8712329748769104	0.8759765625000014	nan	nan	nan	nan	nan	
3	0.0563458969079855	0.2620130606873563	0.550659179687501	0.4051540760686951	0.81875472874726	0.825683593750001	nan	nan	nan	nan	nan	
4	0.05022427669812028	0.22558682007633407	0.5268554687500007	0.3104829459652496	0.7781023453937563	0.7880859375000012	nan	nan	nan	nan	nan	
5	0.02259155765541406	0.1717383451059027	0.5749511718750001	0.23540566531443816	0.741138629884199	0.7519531250000002	nan	nan	nan	nan	nan	
6	0.038044753400207146	0.1547690105314164	0.5816650390624999	0.1737072841143467	0.7077925468586969	0.7139892578125004	nan	nan	nan	nan	nan	
7	0.017510284847855804	0.1617252530968976	0.4028320312500006	0.13048572892724855	0.6787677917618015	0.6804199218750008	nan	nan	nan	nan	nan	
8	0.010307172244760217	0.1669431234355888	0.5219726562500001	0.09993730239945993	0.6547256091361544	0.6687011718750008	nan	nan	nan	nan	nan	
9	0.000149802881769279	0.17934156642443577	0.5212402343750004	0.07450409608336954	0.6376450502650619	0.6425781250000003	nan	nan	nan	nan	nan	
10	0.0026870548934563123	0.18419527557661272	0.5015869140625004	0.05279126858246777	0.6119392524493403	0.6116943359375012	nan	nan	nan	nan	nan	
