0	0.12231243670631879	0.5991625745812481	0.8134765693619366	0.9629013315842659	0.9893524657311742	0.9999761598472572	0.3926991	0.70710677	
1	0.03265780451249195	0.5254475730757584	0.6113281336081879	0.8314198314967625	0.9477061156828753	0.9667968781519781	nan	0.70710677	
2	0.11583247714526894	0.5515790747098355	0.7666015699580973	0.7291829369920548	0.9226576328403868	0.9326171919334862	nan	nan	
3	0.002240761648600903	0.4920346584159557	0.6025390710710047	0.6137379060826621	0.8843067471887487	0.8876953180671532	nan	nan	
4	0.0001132276591363571	0.46630868271685705	0.6181640710789678	0.5290125006673597	0.8565446646081734	0.8583984436594498	nan	nan	
5	0.003287135337733561	0.4162257678846015	0.5771484462163803	0.43055509314993246	0.8212646669973024	0.8378906315207932	nan	nan	
6	0.00069209558448729	0.32814993022972594	0.6044921960298691	0.40796477964918826	0.8132348654721003	0.8115234444240437	nan	nan	
7	0.005440594384659302	0.36299342822945324	0.5937500086490722	0.3197765279569482	0.7799527676688125	0.8105468819304413	nan	nan	
8	0.009744333710664042	0.3469128433000367	0.6113281336089529	0.2800431790300814	0.7616780210420157	0.7519531326493476	nan	nan	
9	3.192627753585917e-05	0.31323145704006894	0.5830078212195403	0.21530874800267166	0.722187213896693	0.7509765701516378	nan	nan	
10	0.0009388398800016271	0.279482221305927	0.5781250085677374	0.25401206252473985	0.7475759759577737	0.7441406327308341	nan	nan	
